Bevölkerung nach Geschlecht, 3 unregelmäßigen Altersgruppen und Nationalität seit 2008 - Zählbezirke Wien | Population by sex, 3 broad age groups and nationality since 2008 - subdistricts of Vienna;;;;;;;;
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR,,
AT13;92200;92232;2021;20210101;2;2;1130;543,,
AT13;92200;92232;2021;20210101;2;3;210;93,,
AT13;92200;92299;2021;20210101;1;1;0;0,,
AT13;92200;92299;2021;20210101;1;2;0;0,,
AT13;92200;92299;2021;20210101;1;3;0;0,,
AT13;92200;92299;2021;20210101;2;1;0;0,,
AT13;92200;92299;2021;20210101;2;2;0;0,,
AT13;92200;92299;2021;20210101;2;3;0;0,,
AT13;92300;92301;2021;20210101;1;1;187;97,,
AT13;92300;92301;2021;20210101;1;2;757;333,,
AT13;92300;92301;2021;20210101;1;3;143;23,,
AT13;92300;92301;2021;20210101;2;1;174;80,,
AT13;92300;92301;2021;20210101;2;2;768;295,,
AT13;92300;92301;2021;20210101;2;3;195;17,,
AT13;92300;92302;2021;20210101;1;1;359;138,,
AT13;92300;92302;2021;20210101;1;2;1283;744,,
AT13;92300;92302;2021;20210101;1;3;285;64,,
AT13;92300;92302;2021;20210101;2;1;344;110,,
AT13;92300;92302;2021;20210101;2;2;1290;502,,
AT13;92300;92302;2021;20210101;2;3;377;67,,
AT13;92300;92303;2021;20210101;1;1;220;43,,
AT13;92300;92303;2021;20210101;1;2;920;226,,
AT13;92300;92303;2021;20210101;1;3;426;23,,
AT13;92300;92303;2021;20210101;2;1;174;51,,
AT13;92300;92303;2021;20210101;2;2;892;200,,
AT13;92300;92303;2021;20210101;2;3;540;22,,
AT13;92300;92304;2021;20210101;1;1;972;344,,
AT13;92300;92304;2021;20210101;1;2;3033;1238,,
AT13;92300;92304;2021;20210101;1;3;407;76,,
AT13;92300;92304;2021;20210101;2;1;936;351,,
AT13;92300;92304;2021;20210101;2;2;3380;1292,,
AT13;92300;92304;2021;20210101;2;3;732;72,,
AT13;92300;92305;2021;20210101;1;1;516;207,,
AT13;92300;92305;2021;20210101;1;2;2290;833,,
AT13;92300;92305;2021;20210101;1;3;678;60,,
AT13;92300;92305;2021;20210101;2;1;492;230,,
AT13;92300;92305;2021;20210101;2;2;2413;833,,
AT13;92300;92305;2021;20210101;2;3;880;68,,
AT13;92300;92306;2021;20210101;1;1;95;28,,
AT13;92300;92306;2021;20210101;1;2;411;138,,
AT13;92300;92306;2021;20210101;1;3;78;14,,
AT13;92300;92306;2021;20210101;2;1;84;34,,
AT13;92300;92306;2021;20210101;2;2;452;139,,
AT13;92300;92306;2021;20210101;2;3;102;10,,
AT13;92300;92307;2021;20210101;1;1;755;367,,
AT13;92300;92307;2021;20210101;1;2;2718;1156,,
AT13;92300;92307;2021;20210101;1;3;575;90,,
AT13;92300;92307;2021;20210101;2;1;742;338,,
AT13;92300;92307;2021;20210101;2;2;2893;1174,,
AT13;92300;92307;2021;20210101;2;3;834;81,,
AT13;92300;92308;2021;20210101;1;1;369;189,,
AT13;92300;92308;2021;20210101;1;2;1446;602,,
AT13;92300;92308;2021;20210101;1;3;388;32,,
AT13;92300;92308;2021;20210101;2;1;382;175,,
AT13;92300;92308;2021;20210101;2;2;1518;607,,
AT13;92300;92308;2021;20210101;2;3;683;29,,
AT13;92300;92309;2021;20210101;1;1;389;149,,
AT13;92300;92309;2021;20210101;1;2;1529;621,,
AT13;92300;92309;2021;20210101;1;3;754;32,,
AT13;92300;92309;2021;20210101;2;1;409;131,,
AT13;92300;92309;2021;20210101;2;2;1703;587,,
AT13;92300;92309;2021;20210101;2;3;1142;46,,
AT13;92300;92310;2021;20210101;1;1;332;143,,
AT13;92300;92310;2021;20210101;1;2;1140;406,,
AT13;92300;92310;2021;20210101;1;3;520;20,,
AT13;92300;92310;2021;20210101;2;1;278;154,,
AT13;92300;92310;2021;20210101;2;2;1177;435,,
AT13;92300;92310;2021;20210101;2;3;713;42,,
AT13;92300;92311;2021;20210101;1;1;454;189,,
AT13;92300;92311;2021;20210101;1;2;1871;760,,
AT13;92300;92311;2021;20210101;1;3;595;62,,
AT13;92300;92311;2021;20210101;2;1;450;169,,
AT13;92300;92311;2021;20210101;2;2;2019;809,,
AT13;92300;92311;2021;20210101;2;3;918;61,,
AT13;92300;92312;2021;20210101;1;1;338;154,,
AT13;92300;92312;2021;20210101;1;2;1344;447,,
AT13;92300;92312;2021;20210101;1;3;497;36,,
AT13;92300;92312;2021;20210101;2;1;292;147,,
AT13;92300;92312;2021;20210101;2;2;1440;483,,
AT13;92300;92312;2021;20210101;2;3;647;32,,
AT13;92300;92313;2021;20210101;1;1;226;39,,
AT13;92300;92313;2021;20210101;1;2;981;154,,
AT13;92300;92313;2021;20210101;1;3;517;16,,
AT13;92300;92313;2021;20210101;2;1;215;38,,
AT13;92300;92313;2021;20210101;2;2;1008;185,,
AT13;92300;92313;2021;20210101;2;3;716;18,,
AT13;92300;92314;2021;20210101;1;1;292;97,,
AT13;92300;92314;2021;20210101;1;2;1194;276,,
AT13;92300;92314;2021;20210101;1;3;470;29,,
AT13;92300;92314;2021;20210101;2;1;319;85,,
AT13;92300;92314;2021;20210101;2;2;1304;334,,
AT13;92300;92314;2021;20210101;2;3;600;29,,
AT13;92300;92315;2021;20210101;1;1;137;16,,
AT13;92300;92315;2021;20210101;1;2;557;93,,
AT13;92300;92315;2021;20210101;1;3;270;12,,
AT13;92300;92315;2021;20210101;2;1;143;23,,
AT13;92300;92315;2021;20210101;2;2;585;115,,
AT13;92300;92315;2021;20210101;2;3;334;18,,
AT13;92300;92316;2021;20210101;1;1;242;76,,
AT13;92300;92316;2021;20210101;1;2;791;260,,
AT13;92300;92316;2021;20210101;1;3;274;22,,
AT13;92300;92316;2021;20210101;2;1;255;69,,
AT13;92300;92316;2021;20210101;2;2;853;278,,
AT13;92300;92316;2021;20210101;2;3;379;28,,
AT13;92300;92317;2021;20210101;1;1;15;6,,
AT13;92300;92317;2021;20210101;1;2;71;40,,
AT13;92300;92317;2021;20210101;1;3;28;3,,
AT13;92300;92317;2021;20210101;2;1;19;3,,
AT13;92300;92317;2021;20210101;2;2;70;19,,
AT13;92300;92317;2021;20210101;2;3;31;5,,
AT13;92300;92318;2021;20210101;1;1;305;123,,
AT13;92300;92318;2021;20210101;1;2;1451;350,,
AT13;92300;92318;2021;20210101;1;3;478;28,,
AT13;92300;92318;2021;20210101;2;1;294;126,,
AT13;92300;92318;2021;20210101;2;2;1614;378,,
AT13;92300;92318;2021;20210101;2;3;526;23,,
AT13;92300;92319;2021;20210101;1;1;488;101,,
AT13;92300;92319;2021;20210101;1;2;2159;388,,
AT13;92300;92319;2021;20210101;1;3;1087;58,,
AT13;92300;92319;2021;20210101;2;1;424;102,,
AT13;92300;92319;2021;20210101;2;2;2469;487,,
AT13;92300;92319;2021;20210101;2;3;1505;70,,
AT13;92300;92399;2021;20210101;1;1;0;0,,
AT13;92300;92399;2021;20210101;1;2;0;0,,
AT13;92300;92399;2021;20210101;1;3;0;0,,
AT13;92300;92399;2021;20210101;2;1;0;0,,
AT13;92300;92399;2021;20210101;2;2;0;0,,
AT13;92300;92399;2021;20210101;2;3;0;0,,
AT13;90100;90101;2022;20220101;1;1;140;42,,
AT13;90100;90101;2022;20220101;1;2;862;356,,
AT13;90100;90101;2022;20220101;1;3;380;70,,
AT13;90100;90101;2022;20220101;2;1;128;36,,
AT13;90100;90101;2022;20220101;2;2;831;396,,
AT13;90100;90101;2022;20220101;2;3;520;68,,
AT13;90100;90102;2022;20220101;1;1;56;25,,
AT13;90100;90102;2022;20220101;1;2;324;138,,
AT13;90100;90102;2022;20220101;1;3;133;21,,
AT13;90100;90102;2022;20220101;2;1;56;27,,
AT13;90100;90102;2022;20220101;2;2;298;171,,
AT13;90100;90102;2022;20220101;2;3;197;22,,
AT13;90100;90103;2022;20220101;1;1;75;36,,
AT13;90100;90103;2022;20220101;1;2;419;200,,
AT13;90100;90103;2022;20220101;1;3;197;51,,
AT13;90100;90103;2022;20220101;2;1;81;39,,
AT13;90100;90103;2022;20220101;2;2;371;243,,
AT13;90100;90103;2022;20220101;2;3;257;40,,
AT13;90100;90104;2022;20220101;1;1;37;21,,
AT13;90100;90104;2022;20220101;1;2;314;133,,
AT13;90100;90104;2022;20220101;1;3;145;21,,
AT13;90100;90104;2022;20220101;2;1;47;20,,
AT13;90100;90104;2022;20220101;2;2;281;138,,
AT13;90100;90104;2022;20220101;2;3;192;18,,
AT13;90100;90105;2022;20220101;1;1;95;28,,
AT13;90100;90105;2022;20220101;1;2;509;175,,
AT13;90100;90105;2022;20220101;1;3;174;37,,
AT13;90100;90105;2022;20220101;2;1;86;27,,
AT13;90100;90105;2022;20220101;2;2;497;211,,
AT13;90100;90105;2022;20220101;2;3;209;39,,
AT13;90100;90106;2022;20220101;1;1;90;21,,
AT13;90100;90106;2022;20220101;1;2;577;196,,
AT13;90100;90106;2022;20220101;1;3;257;33,,
AT13;90100;90106;2022;20220101;2;1;99;25,,
AT13;90100;90106;2022;20220101;2;2;585;223,,
AT13;90100;90106;2022;20220101;2;3;325;43,,
AT13;90100;90107;2022;20220101;1;1;84;30,,
AT13;90100;90107;2022;20220101;1;2;601;221,,
AT13;90100;90107;2022;20220101;1;3;260;53,,
AT13;90100;90107;2022;20220101;2;1;73;21,,
AT13;90100;90107;2022;20220101;2;2;482;264,,
AT13;90100;90107;2022;20220101;2;3;317;60,,
AT13;90100;90199;2022;20220101;1;1;0;0,,
AT13;90100;90199;2022;20220101;1;2;0;0,,
AT13;90100;90199;2022;20220101;1;3;0;0,,
AT13;90100;90199;2022;20220101;2;1;0;0,,
AT13;90100;90199;2022;20220101;2;2;0;0,,
AT13;90100;90199;2022;20220101;2;3;0;0,,
AT13;90200;90201;2022;20220101;1;1;1233;451,,
AT13;90200;90201;2022;20220101;1;2;4088;2122,,
AT13;90200;90201;2022;20220101;1;3;637;121,,
AT13;90200;90201;2022;20220101;2;1;1148;384,,
AT13;90200;90201;2022;20220101;2;2;4033;2288,,
AT13;90200;90201;2022;20220101;2;3;868;167,,
AT13;90200;90202;2022;20220101;1;1;419;351,,
AT13;90200;90202;2022;20220101;1;2;2279;2004,,
AT13;90200;90202;2022;20220101;1;3;479;177,,
AT13;90200;90202;2022;20220101;2;1;414;324,,
AT13;90200;90202;2022;20220101;2;2;2217;1697,,
AT13;90200;90202;2022;20220101;2;3;671;172,,
AT13;90200;90203;2022;20220101;1;1;577;277,,
AT13;90200;90203;2022;20220101;1;2;2997;1637,,
AT13;90200;90203;2022;20220101;1;3;649;160,,
AT13;90200;90203;2022;20220101;2;1;578;235,,
AT13;90200;90203;2022;20220101;2;2;3148;1550,,
AT13;90200;90203;2022;20220101;2;3;993;140,,
AT13;90200;90204;2022;20220101;1;1;699;398,,
AT13;90200;90204;2022;20220101;1;2;3133;1897,,
AT13;90200;90204;2022;20220101;1;3;792;158,,
AT13;90200;90204;2022;20220101;2;1;664;349,,
AT13;90200;90204;2022;20220101;2;2;3217;1783,,
AT13;90200;90204;2022;20220101;2;3;1139;148,,
AT13;90200;90205;2022;20220101;1;1;332;235,,
AT13;90200;90205;2022;20220101;1;2;1821;1357,,
AT13;90200;90205;2022;20220101;1;3;565;116,,
AT13;90200;90205;2022;20220101;2;1;308;234,,
AT13;90200;90205;2022;20220101;2;2;1819;1252,,
AT13;90200;90205;2022;20220101;2;3;803;124,,
AT13;90200;90206;2022;20220101;1;1;372;191,,
AT13;90200;90206;2022;20220101;1;2;1792;1389,,
AT13;90200;90206;2022;20220101;1;3;508;84,,
AT13;90200;90206;2022;20220101;2;1;336;176,,
AT13;90200;90206;2022;20220101;2;2;1705;1294,,
AT13;90200;90206;2022;20220101;2;3;668;87,,
AT13;90200;90207;2022;20220101;1;1;349;349,,
AT13;90200;90207;2022;20220101;1;2;2407;2349,,
AT13;90200;90207;2022;20220101;1;3;579;187,,
AT13;90200;90207;2022;20220101;2;1;338;325,,
AT13;90200;90207;2022;20220101;2;2;2241;2111,,
AT13;90200;90207;2022;20220101;2;3;822;207,,
AT13;90200;90208;2022;20220101;1;1;147;87,,
AT13;90200;90208;2022;20220101;1;2;638;250,,
AT13;90200;90208;2022;20220101;1;3;231;22,,
AT13;90200;90208;2022;20220101;2;1;135;85,,
AT13;90200;90208;2022;20220101;2;2;635;268,,
AT13;90200;90208;2022;20220101;2;3;329;20,,
AT13;90200;90209;2022;20220101;1;1;801;448,,
AT13;90200;90209;2022;20220101;1;2;3402;1835,,
AT13;90200;90209;2022;20220101;1;3;962;200,,
AT13;90200;90209;2022;20220101;2;1;736;435,,
AT13;90200;90209;2022;20220101;2;2;3394;1943,,
AT13;90200;90209;2022;20220101;2;3;1619;172,,
AT13;90200;90210;2022;20220101;1;1;0;0,,
AT13;90200;90210;2022;20220101;1;2;0;0,,
AT13;90200;90210;2022;20220101;1;3;0;0,,
AT13;90200;90210;2022;20220101;2;1;0;0,,
AT13;90200;90210;2022;20220101;2;2;0;0,,
AT13;90200;90210;2022;20220101;2;3;0;0,,
AT13;90200;90299;2022;20220101;1;1;0;0,,
AT13;90200;90299;2022;20220101;1;2;0;0,,
AT13;90200;90299;2022;20220101;1;3;0;0,,
AT13;90200;90299;2022;20220101;2;1;0;0,,
AT13;90200;90299;2022;20220101;2;2;0;0,,
AT13;90200;90299;2022;20220101;2;3;0;0,,
AT13;90300;90301;2022;20220101;1;1;448;205,,
AT13;90300;90301;2022;20220101;1;2;2547;1382,,
AT13;90300;90301;2022;20220101;1;3;665;123,,
AT13;90300;90301;2022;20220101;2;1;439;187,,
AT13;90300;90301;2022;20220101;2;2;2737;1262,,
AT13;90300;90301;2022;20220101;2;3;926;134,,
AT13;90300;90302;2022;20220101;1;1;380;151,,
AT13;90300;90302;2022;20220101;1;2;2059;798,,
AT13;90300;90302;2022;20220101;1;3;673;70,,
AT13;90300;90302;2022;20220101;2;1;320;137,,
AT13;90300;90302;2022;20220101;2;2;2156;926,,
AT13;90300;90302;2022;20220101;2;3;927;105,,
AT13;90300;90303;2022;20220101;1;1;277;154,,
AT13;90300;90303;2022;20220101;1;2;1371;720,,
AT13;90300;90303;2022;20220101;1;3;451;82,,
AT13;90300;90303;2022;20220101;2;1;255;140,,
AT13;90300;90303;2022;20220101;2;2;1421;862,,
AT13;90300;90303;2022;20220101;2;3;635;116,,
AT13;90300;90304;2022;20220101;1;1;311;315,,
AT13;90300;90304;2022;20220101;1;2;2076;1914,,
AT13;90300;90304;2022;20220101;1;3;480;137,,
AT13;90300;90304;2022;20220101;2;1;302;352,,
AT13;90300;90304;2022;20220101;2;2;2043;1773,,
AT13;90300;90304;2022;20220101;2;3;770;163,,
AT13;90300;90305;2022;20220101;1;1;261;237,,
AT13;90300;90305;2022;20220101;1;2;1775;1197,,
AT13;90300;90305;2022;20220101;1;3;472;86,,
AT13;90300;90305;2022;20220101;2;1;250;228,,
AT13;90300;90305;2022;20220101;2;2;1924;1182,,
AT13;90300;90305;2022;20220101;2;3;755;95,,
AT13;90300;90306;2022;20220101;1;1;472;331,,
AT13;90300;90306;2022;20220101;1;2;3319;1855,,
AT13;90300;90306;2022;20220101;1;3;903;181,,
AT13;90300;90306;2022;20220101;2;1;472;302,,
AT13;90300;90306;2022;20220101;2;2;3453;1835,,
AT13;90300;90306;2022;20220101;2;3;1350;201,,
AT13;90300;90307;2022;20220101;1;1;359;171,,
AT13;90300;90307;2022;20220101;1;2;1601;1139,,
AT13;90300;90307;2022;20220101;1;3;312;56,,
AT13;90300;90307;2022;20220101;2;1;335;188,,
AT13;90300;90307;2022;20220101;2;2;1695;1115,,
AT13;90300;90307;2022;20220101;2;3;573;62,,
AT13;90300;90308;2022;20220101;1;1;96;42,,
AT13;90300;90308;2022;20220101;1;2;548;316,,
AT13;90300;90308;2022;20220101;1;3;175;11,,
AT13;90300;90308;2022;20220101;2;1;97;34,,
AT13;90300;90308;2022;20220101;2;2;520;295,,
AT13;90300;90308;2022;20220101;2;3;228;10,,
AT13;90300;90309;2022;20220101;1;1;441;158,,
AT13;90300;90309;2022;20220101;1;2;2002;842,,
AT13;90300;90309;2022;20220101;1;3;630;88,,
AT13;90300;90309;2022;20220101;2;1;411;160,,
AT13;90300;90309;2022;20220101;2;2;2174;983,,
AT13;90300;90309;2022;20220101;2;3;896;103,,
AT13;90300;90310;2022;20220101;1;1;388;356,,
AT13;90300;90310;2022;20220101;1;2;2098;1676,,
AT13;90300;90310;2022;20220101;1;3;373;109,,
AT13;90300;90310;2022;20220101;2;1;360;325,,
AT13;90300;90310;2022;20220101;2;2;2096;1630,,
AT13;90300;90310;2022;20220101;2;3;517;129,,
AT13;90300;90311;2022;20220101;1;1;293;153,,
AT13;90300;90311;2022;20220101;1;2;1074;571,,
AT13;90300;90311;2022;20220101;1;3;154;43,,
AT13;90300;90311;2022;20220101;2;1;292;128,,
AT13;90300;90311;2022;20220101;2;2;1132;652,,
AT13;90300;90311;2022;20220101;2;3;262;54,,
AT13;90300;90399;2022;20220101;1;1;0;0,,
AT13;90300;90399;2022;20220101;1;2;0;0,,
AT13;90300;90399;2022;20220101;1;3;0;0,,
AT13;90300;90399;2022;20220101;2;1;0;0,,
AT13;90300;90399;2022;20220101;2;2;0;0,,
AT13;90300;90399;2022;20220101;2;3;0;0,,
AT13;90400;90401;2022;20220101;1;1;92;52,,
AT13;90400;90401;2022;20220101;1;2;507;254,,
AT13;90400;90401;2022;20220101;1;3;162;40,,
AT13;90400;90401;2022;20220101;2;1;73;44,,
AT13;90400;90401;2022;20220101;2;2;481;309,,
AT13;90400;90401;2022;20220101;2;3;211;48,,
AT13;90400;90402;2022;20220101;1;1;433;275,,
AT13;90400;90402;2022;20220101;1;2;2524;1729,,
AT13;90400;90402;2022;20220101;1;3;613;148,,
AT13;90400;90402;2022;20220101;2;1;412;277,,
AT13;90400;90402;2022;20220101;2;2;2389;1586,,
AT13;90400;90402;2022;20220101;2;3;860;164,,
AT13;90400;90403;2022;20220101;1;1;483;216,,
AT13;90400;90403;2022;20220101;1;2;2751;1415,,
AT13;90400;90403;2022;20220101;1;3;866;142,,
AT13;90400;90403;2022;20220101;2;1;440;202,,
AT13;90400;90403;2022;20220101;2;2;2851;1626,,
AT13;90400;90403;2022;20220101;2;3;1250;151,,
AT13;90400;90404;2022;20220101;1;1;263;150,,
AT13;90400;90404;2022;20220101;1;2;1524;909,,
AT13;90400;90404;2022;20220101;1;3;436;67,,
AT13;90400;90404;2022;20220101;2;1;262;179,,
AT13;90400;90404;2022;20220101;2;2;1575;907,,
AT13;90400;90404;2022;20220101;2;3;593;66,,
AT13;90400;90499;2022;20220101;1;1;0;0,,
AT13;90400;90499;2022;20220101;1;2;0;0,,
AT13;90400;90499;2022;20220101;1;3;0;0,,
AT13;90400;90499;2022;20220101;2;1;0;0,,
AT13;90400;90499;2022;20220101;2;2;0;0,,
AT13;90400;90499;2022;20220101;2;3;0;0,,
AT13;90500;90501;2022;20220101;1;1;376;176,,
AT13;90500;90501;2022;20220101;1;2;2827;1398,,
AT13;90500;90501;2022;20220101;1;3;644;126,,
AT13;90500;90501;2022;20220101;2;1;351;185,,
AT13;90500;90501;2022;20220101;2;2;2837;1410,,
AT13;90500;90501;2022;20220101;2;3;989;114,,
AT13;90500;90502;2022;20220101;1;1;627;612,,
AT13;90500;90502;2022;20220101;1;2;4013;3220,,
AT13;90500;90502;2022;20220101;1;3;898;285,,
AT13;90500;90502;2022;20220101;2;1;623;654,,
AT13;90500;90502;2022;20220101;2;2;3905;2935,,
AT13;90500;90502;2022;20220101;2;3;1357;289,,
AT13;90500;90503;2022;20220101;1;1;488;466,,
AT13;90500;90503;2022;20220101;1;2;3337;3025,,
AT13;90500;90503;2022;20220101;1;3;782;232,,
AT13;90500;90503;2022;20220101;2;1;454;423,,
AT13;90500;90503;2022;20220101;2;2;3286;2769,,
AT13;90500;90503;2022;20220101;2;3;1053;256,,
AT13;90500;90504;2022;20220101;1;1;178;133,,
AT13;90500;90504;2022;20220101;1;2;1396;1049,,
AT13;90500;90504;2022;20220101;1;3;310;71,,
AT13;90500;90504;2022;20220101;2;1;163;114,,
AT13;90500;90504;2022;20220101;2;2;1450;988,,
AT13;90500;90504;2022;20220101;2;3;379;78,,
AT13;90500;90599;2022;20220101;1;1;0;0,,
AT13;90500;90599;2022;20220101;1;2;0;0,,
AT13;90500;90599;2022;20220101;1;3;0;0,,
AT13;90500;90599;2022;20220101;2;1;0;0,,
AT13;90500;90599;2022;20220101;2;2;0;0,,
AT13;90500;90599;2022;20220101;2;3;0;0,,
AT13;90600;90601;2022;20220101;1;1;269;88,,
AT13;90600;90601;2022;20220101;1;2;1888;865,,
AT13;90600;90601;2022;20220101;1;3;515;80,,
AT13;90600;90601;2022;20220101;2;1;292;80,,
AT13;90600;90601;2022;20220101;2;2;1825;895,,
AT13;90600;90601;2022;20220101;2;3;640;89,,
AT13;90600;90602;2022;20220101;1;1;318;182,,
AT13;90600;90602;2022;20220101;1;2;2346;1440,,
AT13;90600;90602;2022;20220101;1;3;458;102,,
AT13;90600;90602;2022;20220101;2;1;276;164,,
AT13;90600;90602;2022;20220101;2;2;2238;1405,,
AT13;90600;90602;2022;20220101;2;3;642;107,,
AT13;90600;90603;2022;20220101;1;1;493;194,,
AT13;90600;90603;2022;20220101;1;2;3148;1668,,
AT13;90600;90603;2022;20220101;1;3;851;139,,
AT13;90600;90603;2022;20220101;2;1;444;196,,
AT13;90600;90603;2022;20220101;2;2;3407;1758,,
AT13;90600;90603;2022;20220101;2;3;1284;172,,
AT13;90600;90699;2022;20220101;1;1;0;0,,
AT13;90600;90699;2022;20220101;1;2;0;0,,
AT13;90600;90699;2022;20220101;1;3;0;0,,
AT13;90600;90699;2022;20220101;2;1;0;0,,
AT13;90600;90699;2022;20220101;2;2;0;0,,
AT13;90600;90699;2022;20220101;2;3;0;0,,
AT13;90700;90701;2022;20220101;1;1;210;82,,
AT13;90700;90701;2022;20220101;1;2;1329;607,,
AT13;90700;90701;2022;20220101;1;3;324;66,,
AT13;90700;90701;2022;20220101;2;1;188;87,,
AT13;90700;90701;2022;20220101;2;2;1286;692,,
AT13;90700;90701;2022;20220101;2;3;446;63,,
AT13;90700;90702;2022;20220101;1;1;123;43,,
AT13;90700;90702;2022;20220101;1;2;718;319,,
AT13;90700;90702;2022;20220101;1;3;175;34,,
AT13;90700;90702;2022;20220101;2;1;133;31,,
AT13;90700;90702;2022;20220101;2;2;776;350,,
AT13;90700;90702;2022;20220101;2;3;208;38,,
AT13;90700;90703;2022;20220101;1;1;218;54,,
AT13;90700;90703;2022;20220101;1;2;1276;574,,
AT13;90700;90703;2022;20220101;1;3;273;57,,
AT13;90700;90703;2022;20220101;2;1;185;47,,
AT13;90700;90703;2022;20220101;2;2;1299;584,,
AT13;90700;90703;2022;20220101;2;3;391;54,,
AT13;90700;90704;2022;20220101;1;1;357;134,,
AT13;90700;90704;2022;20220101;1;2;2351;1274,,
AT13;90700;90704;2022;20220101;1;3;607;109,,
AT13;90700;90704;2022;20220101;2;1;351;135,,
AT13;90700;90704;2022;20220101;2;2;2459;1328,,
AT13;90700;90704;2022;20220101;2;3;867;107,,
AT13;90700;90705;2022;20220101;1;1;276;131,,
AT13;90700;90705;2022;20220101;1;2;1909;1152,,
AT13;90700;90705;2022;20220101;1;3;340;86,,
AT13;90700;90705;2022;20220101;2;1;276;118,,
AT13;90700;90705;2022;20220101;2;2;1981;1037,,
AT13;90700;90705;2022;20220101;2;3;515;86,,
AT13;90700;90799;2022;20220101;1;1;0;0,,
AT13;90700;90799;2022;20220101;1;2;0;0,,
AT13;90700;90799;2022;20220101;1;3;0;0,,
AT13;90700;90799;2022;20220101;2;1;0;0,,
AT13;90700;90799;2022;20220101;2;2;0;0,,
AT13;90700;90799;2022;20220101;2;3;0;0,,
AT13;90800;90801;2022;20220101;1;1;209;68,,
AT13;90800;90801;2022;20220101;1;2;1246;924,,
AT13;90800;90801;2022;20220101;1;3;289;63,,
AT13;90800;90801;2022;20220101;2;1;158;53,,
AT13;90800;90801;2022;20220101;2;2;1146;635,,
AT13;90800;90801;2022;20220101;2;3;438;61,,
AT13;90800;90802;2022;20220101;1;1;497;110,,
AT13;90800;90802;2022;20220101;1;2;2575;1196,,
AT13;90800;90802;2022;20220101;1;3;751;80,,
AT13;90800;90802;2022;20220101;2;1;440;114,,
AT13;90800;90802;2022;20220101;2;2;2701;1328,,
AT13;90800;90802;2022;20220101;2;3;1061;138,,
AT13;90800;90803;2022;20220101;1;1;238;145,,
AT13;90800;90803;2022;20220101;1;2;1795;1232,,
AT13;90800;90803;2022;20220101;1;3;444;83,,
AT13;90800;90803;2022;20220101;2;1;279;135,,
AT13;90800;90803;2022;20220101;2;2;1861;968,,
AT13;90800;90803;2022;20220101;2;3;646;82,,
AT13;90800;90899;2022;20220101;1;1;0;0,,
AT13;90800;90899;2022;20220101;1;2;0;0,,
AT13;90800;90899;2022;20220101;1;3;0;0,,
AT13;90800;90899;2022;20220101;2;1;0;0,,
AT13;90800;90899;2022;20220101;2;2;0;0,,
AT13;90800;90899;2022;20220101;2;3;0;0,,
AT13;90900;90901;2022;20220101;1;1;325;206,,
AT13;90900;90901;2022;20220101;1;2;2114;1216,,
AT13;90900;90901;2022;20220101;1;3;443;97,,
AT13;90900;90901;2022;20220101;2;1;271;187,,
AT13;90900;90901;2022;20220101;2;2;2226;1267,,
AT13;90900;90901;2022;20220101;2;3;650;107,,
AT13;90900;90902;2022;20220101;1;1;408;192,,
AT13;90900;90902;2022;20220101;1;2;2452;1253,,
AT13;90900;90902;2022;20220101;1;3;741;134,,
AT13;90900;90902;2022;20220101;2;1;376;169,,
AT13;90900;90902;2022;20220101;2;2;2588;1331,,
AT13;90900;90902;2022;20220101;2;3;1068;127,,
AT13;90900;90903;2022;20220101;1;1;150;65,,
AT13;90900;90903;2022;20220101;1;2;1013;615,,
AT13;90900;90903;2022;20220101;1;3;196;38,,
AT13;90900;90903;2022;20220101;2;1;144;63,,
AT13;90900;90903;2022;20220101;2;2;1037;651,,
AT13;90900;90903;2022;20220101;2;3;304;55,,
AT13;90900;90904;2022;20220101;1;1;292;187,,
AT13;90900;90904;2022;20220101;1;2;2100;1352,,
AT13;90900;90904;2022;20220101;1;3;467;96,,
AT13;90900;90904;2022;20220101;2;1;275;189,,
AT13;90900;90904;2022;20220101;2;2;2126;1505,,
AT13;90900;90904;2022;20220101;2;3;685;116,,
AT13;90900;90905;2022;20220101;1;1;237;121,,
AT13;90900;90905;2022;20220101;1;2;1211;613,,
AT13;90900;90905;2022;20220101;1;3;367;56,,
AT13;90900;90905;2022;20220101;2;1;220;116,,
AT13;90900;90905;2022;20220101;2;2;1319;756,,
AT13;90900;90905;2022;20220101;2;3;473;52,,
AT13;90900;90906;2022;20220101;1;1;94;39,,
AT13;90900;90906;2022;20220101;1;2;483;248,,
AT13;90900;90906;2022;20220101;1;3;127;19,,
AT13;90900;90906;2022;20220101;2;1;73;39,,
AT13;90900;90906;2022;20220101;2;2;513;331,,
AT13;90900;90906;2022;20220101;2;3;173;33,,
AT13;90900;90999;2022;20220101;1;1;0;0,,
AT13;90900;90999;2022;20220101;1;2;0;0,,
AT13;90900;90999;2022;20220101;1;3;0;0,,
AT13;90900;90999;2022;20220101;2;1;0;0,,
AT13;90900;90999;2022;20220101;2;2;0;0,,
AT13;90900;90999;2022;20220101;2;3;0;0,,
AT13;91000;91001;2022;20220101;1;1;836;402,,
AT13;91000;91001;2022;20220101;1;2;2239;1887,,
AT13;91000;91001;2022;20220101;1;3;130;74,,
AT13;91000;91001;2022;20220101;2;1;759;385,,
AT13;91000;91001;2022;20220101;2;2;2225;1858,,
